player_id,player_name,position,team,projection_standard,projection_half_ppr,projection_ppr,dynasty_value
MukuAn99,Andrew Mukuba,s,PHI,0.0,0.0,0.0,
DeJeCo99,Cooper DeJean,cb,PHI,0.0,0.0,0.0,
EppsMa99,Marcus Epps,s,PHI,0.0,0.0,0.0,
DaviJo99,Jordan Davis,dt,PHI,0.0,0.0,0.0,
CartJa97,Jalen Carter,dt,PHI,0.0,0.0,0.0,
OjomMo99,Moro Ojomo,dt,PHI,0.0,0.0,0.0,
YounBy99,Byron Young,dt,PHI,0.0,0.0,0.0,
SmitNo99,Nolan Smith Jr.,de,PHI,0.0,0.0,0.0,
HuntJa98,Jalyx Hunt,de,PHI,0.0,0.0,0.0,
EbikAr99,Arnold Ebiketie,de,PHI,0.0,0.0,0.0,
EpenAJ99,A.J. Epenesa,de,PHI,0.0,0.0,0.0,
BaunZa99,Zack Baun,lb,PHI,0.0,0.0,0.0,
CampJi99,Jihaad Campbell,lb,PHI,0.0,0.0,0.0,
DeanJa99,Jamel Dean,cb,PIT,0.0,0.0,0.0,
SamuAs98,Asante Samuel Jr,cb,PIT,0.0,0.0,0.0,
RamsJa99,Jalen Ramsey,cb,PIT,0.0,0.0,0.0,
JenkRa99,Rayshawn Jenkins,s,PIT,0.0,0.0,0.0,
BrisJa99,Jaquan Brisker,s,PIT,0.0,0.0,0.0,
HeywCa99,Cameron Heyward,dt,PIT,0.0,0.0,0.0,
HarmDe99,Derrick Harmon,dt,PIT,0.0,0.0,0.0,
BlacYa99,Yahya Black,dt,PIT,0.0,0.0,0.0,
BentKe98,Keeanu Benton,dt,PIT,0.0,0.0,0.0,
JoseSe99,Sebastian Joseph-Day,dt,PIT,0.0,0.0,0.0,
WattTJ99,T.J. Watt,de,PIT,0.0,0.0,0.0,
HighAl98,Alex Highsmith,de,PIT,0.0,0.0,0.0,
HerbNi99,Nick Herbig,de,PIT,0.0,0.0,0.0,
QueePa99,Patrick Queen,lb,PIT,0.0,0.0,0.0,
WilsPa99,Payton Wilson,lb,PIT,0.0,0.0,0.0,
LenoDe99,Deommodore Lenoir,cb,SF,0.0,0.0,0.0,
StouUp99,Upton Stout,cb,SF,0.0,0.0,0.0,
GreeRe99,Renardo Green,cb,SF,0.0,0.0,0.0,
SiglMa99,Marques Sigle,s,SF,0.0,0.0,0.0,
BrowJi98,Ji'Ayir Brown,s,SF,0.0,0.0,0.0,
OdigOs99,Osa Odighizuwa,dt,SF,0.0,0.0,0.0,
HaltGr99,Gracen Halton,dt,SF,0.0,0.0,0.0,
WestCJ99,CJ West,dt,SF,0.0,0.0,0.0,
BosaNi99,Nick Bosa,de,SF,0.0,0.0,0.0,
WhitKe97,Keion White,de,SF,0.0,0.0,0.0,
HeigRo99,Romello Height,de,SF,0.0,0.0,0.0,
WarnFr99,Fred Warner,lb,SF,0.0,0.0,0.0,
GreeDr99,Dre Greenlaw,lb,SF,0.0,0.0,0.0,
DuggJa99,Jaden Dugger,lb,SF,0.0,0.0,0.0,
WithDe99,Devon Witherspoon,cb,SEA,0.0,0.0,0.0,
PritNe99,Nehemiah Pritchett,cb,SEA,0.0,0.0,0.0,
JobeJo99,Josh Jobe,cb,SEA,0.0,0.0,0.0,
LoveJu99,Julian Love,s,SEA,0.0,0.0,0.0,
ThomRo96,Rodney Thomas II,s,SEA,0.0,0.0,0.0,
WillLe97,Leonard Williams,dt,SEA,0.0,0.0,0.0,
MurpBy98,Byron Murphy II,dt,SEA,0.0,0.0,0.0,
ReedJa98,Jarran Reed,dt,SEA,0.0,0.0,0.0,
MillRy99,Rylie Mills,dt,SEA,0.0,0.0,0.0,
LawrDe99,DeMarcus Lawrence,de,SEA,0.0,0.0,0.0,
FowlDa99,Dante Fowler Jr,de,SEA,0.0,0.0,0.0,
NwosUc99,Uchenna Nwosu,de,SEA,0.0,0.0,0.0,
HallDe96,Derick Hall,de,SEA,0.0,0.0,0.0,
JoneEr99,Ernest Jones IV,lb,SEA,0.0,0.0,0.0,
ThomDr99,Drake Thomas,lb,SEA,0.0,0.0,0.0,
McCoZy99,Zyon McCollum,cb,TB,0.0,0.0,0.0,
ScotKe97,Keionte Scott,cb,TB,0.0,0.0,0.0,
MorrBe99,Benjamin Morrison,cb,TB,0.0,0.0,0.0,
SmitTy96,Tykee Smith,s,TB,0.0,0.0,0.0,
WinfAn98,Antoine Winfield Jr,s,TB,0.0,0.0,0.0,
KancCa99,Calijah Kancey,dt,TB,0.0,0.0,0.0,
VeaxVi99,Vita Vea,dt,TB,0.0,0.0,0.0,
RobiAS99,A'Shawn Robinson,dt,TB,0.0,0.0,0.0,
NuneRa99,Rakeem Nuñez-Roches,dt,TB,0.0,0.0,0.0,
BainRu99,Rueben Bain Jr.,de,TB,0.0,0.0,0.0,
DiabYa99,Yaya Diaby,de,TB,0.0,0.0,0.0,
MuhaAl99,Al-Quadin Muhammad,de,TB,0.0,0.0,0.0,
NelsAn99,Anthony Nelson,de,TB,0.0,0.0,0.0,
AnzaAl99,Alex Anzalone,lb,TB,0.0,0.0,0.0,
trotJo99,Josiah Trotter,lb,TB,0.0,0.0,0.0,
TaylAl99,Alontae Taylor,cb,TEN,0.0,0.0,0.0,
FlotCo99,Cor'Dale Flott,cb,TEN,0.0,0.0,0.0,
HarrMa94,Marcus Harris,cb,TEN,0.0,0.0,0.0,
WinsKe99,Kevin Winston Jr.,s,TEN,0.0,0.0,0.0,
HookAm99,Amani Hooker,s,TEN,0.0,0.0,0.0,
SimmJe99,Jeffery Simmons,dt,TEN,0.0,0.0,0.0,
FranJo99,John Franklin-Myers,dt,TEN,0.0,0.0,0.0,
ElliJo99,Jordan Elliott,dt,TEN,0.0,0.0,0.0,
StacNa99,Nazir Stackhouse,dt,TEN,0.0,0.0,0.0,
JohnJe98,Jermaine Johnson II,de,TEN,0.0,0.0,0.0,
MartJa98,Jacob Martin,de,TEN,0.0,0.0,0.0,
FaulKe99,Keldric Faulk,de,TEN,0.0,0.0,0.0,
OladOl99,Oluwafemi Oladejo,de,TEN,0.0,0.0,0.0,
HillAn99,Anthony Hill Jr.,lb,TEN,0.0,0.0,0.0,
BartCo99,Cody Barton,lb,TEN,0.0,0.0,0.0,
WillJa90,James Williams Sr.,lb,TEN,0.0,0.0,0.0,
SainMi99,Mike Sainristil,cb,WAS,0.0,0.0,0.0,
RobeAm99,Amik Robertson,cb,WAS,0.0,0.0,0.0,
DougRa99,Rasul Douglas,cb,WAS,0.0,0.0,0.0,
CrosNi99,Nick Cross,s,WAS,0.0,0.0,0.0,
ReavJe99,Jeremy Reaves,s,WAS,0.0,0.0,0.0,
MartJa97,Quan Martin,s,WAS,0.0,0.0,0.0,
PaynDa99,Daron Payne,dt,WAS,0.0,0.0,0.0,
KinlJa99,Javon Kinlaw,dt,WAS,0.0,0.0,0.0,
SettTi99,Tim Settle,dt,WAS,0.0,0.0,0.0,
ArmsDo99,Dorance Armstrong,de,WAS,0.0,0.0,0.0,
OwehJa99,Odafe Oweh,de,WAS,0.0,0.0,0.0,
ChaiKL99,K'Lavon Chaisson,de,WAS,0.0,0.0,0.0,
OmenCh99,Charles Omenihu,de,WAS,0.0,0.0,0.0,
StylSo99,Sonny Styles,lb,WAS,0.0,0.0,0.0,
ChenLe99,Leo Chenal,lb,WAS,0.0,0.0,0.0,
LuvuFr99,Frankie Luvu,lb,WAS,0.0,0.0,0.0,
TricBr99,Bralen Trice,de,ATL,0.0,0.0,0.0,
AbduYa99,Yasir Abdullah,lb,ATL,0.0,0.0,0.0,
IveyJa99,Jared Ivey,lb,ATL,0.0,0.0,0.0,
HendCJ99,C.J. Henderson,cb,ATL,0.0,0.0,0.0,
GainGr99,Greg Gaines,dt,BUF,0.0,0.0,0.0,
JackLa96,Landon Jackson,de,BUF,0.0,0.0,0.0,
IgbiDa99,Davison Igbinosun,cb,BUF,0.0,0.0,0.0,
EdwaTe99,TeRah Edwards,de,CAR,0.0,0.0,0.0,
CherCl99,Claudin Cherelus,lb,CAR,0.0,0.0,0.0,
IncoTh99,Thomas Incoom,lb,CAR,0.0,0.0,0.0,
MoonJe99,Jeremiah Moon,lb,CAR,0.0,0.0,0.0,
HardDa99,Daniel Hardy,de,CHI,0.0,0.0,0.0,
JackDM99,D'Marco Jackson,lb,CHI,0.0,0.0,0.0,
ThomSk98,Skyler Thomas,cb,CHI,0.0,0.0,0.0,
HickEl99,Elijah Hicks,s,CHI,0.0,0.0,0.0,
JenkKr98,Kris Jenkins Jr.,dt,CIN,0.0,0.0,0.0,
BurkOr99,Oren Burks,lb,CIN,0.0,0.0,0.0,
DaviTa98,Tacario Davis,cb,CIN,0.0,0.0,0.0,
IveyDJ99,DJ Ivey,cb,CIN,0.0,0.0,0.0,
BarnDe98,Derek Barnett,de,CLE,0.0,0.0,0.0,
ReidWi99,Winston Reid,lb,CLE,0.0,0.0,0.0,
SmitTi98,Tim Smith,dt,IND,0.0,0.0,0.0,
ClemMi99,Micheal Clemons,de,IND,0.0,0.0,0.0,
CurrCa99,Caden Curry,de,IND,0.0,0.0,0.0,
HarrKe98,Kenneth Harris,cb,IND,0.0,0.0,0.0,
OwenJo99,Jonathan Owens,s,IND,0.0,0.0,0.0,
CollL.99,L.J. Collier,dt,ARI,0.0,0.0,0.0,
LeotEk00,Eku Leota,lb,ARI,0.0,0.0,0.0,
ClarKe98,Kei'Trel Clark,cb,ARI,0.0,0.0,0.0,
KingKa99,Kalen King,cb,ARI,0.0,0.0,0.0,
CrawKi99,Kitan Crawford,s,ARI,0.0,0.0,0.0,
HousJa99,James Houston IV,de,DAL,0.0,0.0,0.0,
OverLT99,LT Overton,de,DAL,0.0,0.0,0.0,
JameSh99,Shemar James,lb,DAL,0.0,0.0,0.0,
OverDe99,DeMarvion Overshown,lb,DAL,0.0,0.0,0.0,
BellMa96,Markquese Bell,s,DAL,0.0,0.0,0.0,
ClarAl99,Alijah Clark,s,DAL,0.0,0.0,0.0,
JoneSa99,Sai'vion Jones,dt,DEN,0.0,0.0,0.0,
RobiQu99,Que Robinson,lb,DEN,0.0,0.0,0.0,
TurnJo99,Jordan Turner,lb,DEN,0.0,0.0,0.0,
LacyTy99,Tyler Lacy,dt,DET,0.0,0.0,0.0,
ONeiEr99,Eric O'Neill,de,DET,0.0,0.0,0.0,
StilBe98,Ben Stille,de,DET,0.0,0.0,0.0,
NowaTr99,Trevor Nowaske,lb,DET,0.0,0.0,0.0,
WhitDe98,Devin White,lb,DET,0.0,0.0,0.0,
CoxxBr96,Brenton Cox Jr.,de,GB,0.0,0.0,0.0,
FordJo98,Jonathan Ford,de,GB,0.0,0.0,0.0,
McDuIs99,Isaiah McDuffie,lb,GB,0.0,0.0,0.0,
RobiDo99,Dominique Robinson,de,HOU,0.0,0.0,0.0,
TootHe98,Henry To'oTo'o,lb,HOU,0.0,0.0,0.0,
RamsKa98,Kamari Ramsey,s,HOU,0.0,0.0,0.0,
DickMa99,Matt Dickerson,de,JAX,0.0,0.0,0.0,
TavaJa99,Jahlani Tavai,lb,JAX,0.0,0.0,0.0,
BrasCh99,Christian Braswell,cb,JAX,0.0,0.0,0.0,
LaneRa99,Rayuan Lane III,s,JAX,0.0,0.0,0.0,
RansCa99,Caleb Ransaw,s,JAX,0.0,0.0,0.0,
BassJe99,Jeffrey Bassa,lb,KC,0.0,0.0,0.0,
CochJa99,Jack Cochrane,lb,KC,0.0,0.0,0.0,
RolaCh99,Chris Roland-Wallace,cb,KC,0.0,0.0,0.0,
ConnCh99,Chamarri Conner,s,KC,0.0,0.0,0.0,
CoopKe99,Keith Cooper Jr.,de,MIA,0.0,0.0,0.0,
FerrCl99,Clelin Ferrell,de,MIA,0.0,0.0,0.0,
WoodJa97,Jackson Woodard,lb,MIA,0.0,0.0,0.0,
BankCa99,Caleb Banks,dt,MIN,0.0,0.0,0.0,
ThomJa95,Jacob Thomas,s,MIN,0.0,0.0,0.0,
WoodCo99,Colby Wooden,dt,NO,0.0,0.0,0.0,
JennAn98,Anfernee Jennings,de,NO,0.0,0.0,0.0,
EmerMa99,Martin Emerson Jr,cb,NO,0.0,0.0,0.0,
TaylLe98,Leonard Taylor III,dt,NE,0.0,0.0,0.0,
WoodCh98,Charles Woods,cb,NE,0.0,0.0,0.0,
PetuDe99,Dell Pettus,s,NE,0.0,0.0,0.0,
HoodCo99,Colton Hood,cb,NYG,0.0,0.0,0.0,
WashAr99,Ar'Darius Washington,s,NYG,0.0,0.0,0.0,
JackDa97,Darrell Jackson Jr.,dt,NYJ,0.0,0.0,0.0,
McCrMa98,Marcelino McCrary-Ball,lb,NYJ,0.0,0.0,0.0,
FitzMi99,Minkah Fitzpatrick,s,NYJ,0.0,0.0,0.0,
MoorMa99,Malachi Moore,s,NYJ,0.0,0.0,0.0,
ThomSo99,Solomon Thomas,dt,TEN,0.0,0.0,0.0,
JoneTr98,Truman Jones,de,TEN,0.0,0.0,0.0,
AdamTo99,Tony Adams,s,TEN,0.0,0.0,0.0,
CartMi99,Michael Carter II,cb,PHI,0.0,0.0,0.0,
SawyJa99,Jack Sawyer,de,PIT,0.0,0.0,0.0,
HolcCo99,Cole Holcomb,lb,PIT,0.0,0.0,0.0,
EverDa99,Daylen Everette,cb,PIT,0.0,0.0,0.0,
PortJo96,Joey Porter Jr.,cb,PIT,0.0,0.0,0.0,
FatuFo99,Folorunso Fatukasi,dt,LV,0.0,0.0,0.0,
JohnPa99,Patrick Johnson,de,LV,0.0,0.0,0.0,
EichTo99,Tommy Eichenberg,lb,LV,0.0,0.0,0.0,
MassHe99,Hezekiah Masses,cb,LV,0.0,0.0,0.0,
DaviTy97,Tyler Davis,dt,LAR,0.0,0.0,0.0,
HamiTy99,Ty Hamilton,dt,LAR,0.0,0.0,0.0,
JohnDe92,Desjuan Johnson,dt,LAR,0.0,0.0,0.0,
SpeiOm99,Omar Speights,lb,LAR,0.0,0.0,0.0,
CurlKa99,Kam Curl,s,LAR,0.0,0.0,0.0,
PeebAe99,Aeneas Peebles,dt,BAL,0.0,0.0,0.0,
MaduJu99,Nnamdi Madubuike,dt,BAL,0.0,0.0,0.0,
AwuzCh99,Chidobe Awuzie,cb,BAL,0.0,0.0,0.0,
BarrNi99,Nick Barrett,dt,LAC,0.0,0.0,0.0,
ShelRo99,Rodney Shelley,cb,LAC,0.0,0.0,0.0,
PiliBr99,Brandon Pili,de,SEA,0.0,0.0,0.0,
KnigTy99,Tyrice Knight,lb,SEA,0.0,0.0,0.0,
OConPa98,Patrick O'Connell,lb,SEA,0.0,0.0,0.0,
ThomJa96,James Thompson Jr.,dt,SF,0.0,0.0,0.0,
KareKh99,Khalid Kareem,de,SF,0.0,0.0,0.0,
OkorOg99,Ogbo Okoronkwo,de,SF,0.0,0.0,0.0,
wallga99,Garret Wallow,lb,SF,0.0,0.0,0.0,
JoneJa95,Jack Jones,cb,SF,0.0,0.0,0.0,
MustMa99,Malik Mustapha,s,SF,0.0,0.0,0.0,
RobeEl98,Elijah Roberts,dt,TB,0.0,0.0,0.0,
DennSi99,SirVocea Dennis,lb,TB,0.0,0.0,0.0,
ParrJa99,Jacob Parrish,cb,TB,0.0,0.0,0.0,
KillMi99,Miles Killebrew,s,TB,0.0,0.0,0.0,
TuttSh99,Shy Tuttle,dt,WAS,0.0,0.0,0.0,
JeanJa99,Javontae Jean-Baptiste,de,WAS,0.0,0.0,0.0,
JoseJo97,Joshua Josephs,de,WAS,0.0,0.0,0.0,
MageJo99,Jordan Magee,lb,WAS,0.0,0.0,0.0,
FolkNi44,Nick Folk,pk,ATL,0.0,0.0,0.0,
BassTy44,Tyler Bass,pk,BUF,0.0,0.0,0.0,
FitzRy01,Ryan Fitzgerald,pk,CAR,0.0,0.0,0.0,
SantCa44,Cairo Santos,pk,CHI,0.0,0.0,0.0,
McPhEv44,Evan McPherson,pk,CIN,0.0,0.0,0.0,
SzmyAn44,Andre Szmyt,pk,CLE,0.0,0.0,0.0,
ShraSp00,Spencer Shrader,pk,IND,0.0,0.0,0.0,
RylaCh00,Chad Ryland,pk,ARI,0.0,0.0,0.0,
AubrBr00,Brandon Aubrey,pk,DAL,0.0,0.0,0.0,
LutzWi44,Wil Lutz,pk,DEN,0.0,0.0,0.0,
BateJa00,Jake Bates,pk,DET,0.0,0.0,0.0,
SmacTr00,Trey Smack,pk,GB,0.0,0.0,0.0,
FairKa99,Ka'imi Fairbairn,pk,HOU,0.0,0.0,0.0,
LittCa00,Cam Little,pk,JAX,0.0,0.0,0.0,
ButkHa99,Harrison Butker,pk,KC,0.0,0.0,0.0,
PattRi44,Riley Patterson,pk,MIA,0.0,0.0,0.0,
ReicWi00,Will Reichard,pk,MIN,0.0,0.0,0.0,
CarlDa44,Daniel Carlson,pk,NO,0.0,0.0,0.0,
BorrAn00,Andy Borregales,pk,NE,0.0,0.0,0.0,
ZvadDo00,Dominic Zvada,pk,NYG,0.0,0.0,0.0,
SandJa44,Jason Sanders,pk,NYJ,0.0,0.0,0.0,
SlyeJo44,Joey Slye,pk,TEN,0.0,0.0,0.0,
ElliJa98,Jake Elliott,pk,PHI,0.0,0.0,0.0,
BoswCh44,Chris Boswell,pk,PIT,0.0,0.0,0.0,
GayxMa44,Matt Gay,pk,LV,0.0,0.0,0.0,
MeviHa00,Harrison Mevis,pk,LAR,0.0,0.0,0.0,
LoopTy00,Tyler Loop,pk,BAL,0.0,0.0,0.0,
DickCa44,Cameron Dicker,pk,LAC,0.0,0.0,0.0,
MyerJa44,Jason Myers,pk,SEA,0.0,0.0,0.0,
PineEd44,Eddy Piñeiro,pk,SF,0.0,0.0,0.0,
McLaCh44,Chase McLaughlin,pk,TB,0.0,0.0,0.0,
StevDr01,Drew Stevens,pk,WAS,0.0,0.0,0.0,
AlleJo01,Josh Allen,qb,BUF,325.19,325.19,325.19,
JackLa00,Lamar Jackson,qb,BAL,282.386,282.386,282.386,
StafMa00,Matthew Stafford,qb,LAR,251.89000000000004,251.89000000000004,251.89000000000004,
WillCa01,Caleb Williams,qb,CHI,264.02000000000004,264.02000000000004,264.02000000000004,
MayeDr00,Drake Maye,qb,NE,283.16400000000004,283.16400000000004,283.16400000000004,
DaniJa00,Jayden Daniels,qb,WAS,263.328,263.328,263.328,
MahoPa00,Patrick Mahomes II,qb,KC,244.44600000000003,244.44600000000003,244.44600000000003,
PurdBr00,Brock Purdy,qb,SF,259.164,259.164,259.164,
PresDa01,Dak Prescott,qb,DAL,264.218,264.218,264.218,
HurtJa00,Jalen Hurts,qb,PHI,281.26,281.26,281.26,
BurrJo01,Joe Burrow,qb,CIN,275.794,275.794,275.794,
MayfBa00,Baker Mayfield,qb,TB,245.25400000000002,245.25400000000002,245.25400000000002,
NixxBo00,Bo Nix,qb,DEN,269.618,269.618,269.618,
GoffJa00,Jared Goff,qb,DET,235.62000000000003,235.62000000000003,235.62000000000003,
HerbJu00,Justin Herbert,qb,LAC,266.37200000000007,266.37200000000007,266.37200000000007,
LoveJo01,Jordan Love,qb,GB,268.232,268.232,268.232,
WentCa00,Carson Wentz,qb,MIN,13.986800000000002,13.986800000000002,13.986800000000002,
StroCJ00,C.J. Stroud,qb,HOU,236.34599999999998,236.34599999999998,236.34599999999998,
DartJa00,Jaxson Dart,qb,NYG,251.76600000000002,251.76600000000002,251.76600000000002,
RodgAa00,Aaron Rodgers,qb,PIT,189.34599999999998,189.34599999999998,189.34599999999998,
BrisJa00,Jacoby Brissett,qb,ARI,160.324,160.324,160.324,
YounBr01,Bryce Young,qb,CAR,220.62,220.62,220.62,
WillMa05,Malik Willis,qb,MIA,212.40800000000002,212.40800000000002,212.40800000000002,
JoneDa05,Daniel Jones,qb,IND,236.21999999999997,236.21999999999997,236.21999999999997,
ShouTy00,Tyler Shough,qb,NO,231.05800000000002,231.05800000000002,231.05800000000002,
LockDr00,Drew Lock,qb,SEA,33.032,33.032,33.032,
LawrTr00,Trevor Lawrence,qb,JAX,272.912,272.912,272.912,
SmitGe01,Geno Smith,qb,NYJ,174.14,174.14,174.14,
WardCa00,Cam Ward,qb,TEN,210.13600000000002,210.13600000000002,210.13600000000002,
WatsDe00,Deshaun Watson,qb,CLE,160.77600000000004,160.77600000000004,160.77600000000004,
CousKi00,Kirk Cousins,qb,LV,78.85,78.85,78.85,
TagoTu00,Tua Tagovailoa,qb,ATL,76.46799999999999,76.46799999999999,76.46799999999999,
RushCo00,Cooper Rush,qb,ATL,11.276000000000002,11.276000000000002,11.276000000000002,
PeniMi00,Michael Penix Jr.,qb,ATL,146.774,146.774,146.774,
McCaCh00,Christian McCaffrey,rb,SF,195.07000000000002,223.67000000000002,252.27000000000004,
GibbJa00,Jahmyr Gibbs,rb,DET,231.81,257.66,283.51,
RobiBi01,Bijan Robinson,rb,ATL,212.07000000000002,241.37000000000003,270.67,
HenrDe00,Derrick Henry,rb,BAL,193.93000000000004,203.18000000000004,212.43000000000004,
CookJa05,James Cook III,rb,BUF,204.64000000000001,222.49,240.34000000000003,
TaylJo02,Jonathan Taylor,rb,IND,197.62999999999997,213.97999999999996,230.32999999999998,
MontDa01,David Montgomery,rb,HOU,139.10000000000002,157.25000000000003,175.40000000000003,
WalkKe01,Ken Walker III,rb,KC,192.29,216.39,240.49,
BarkSa00,Saquon Barkley,rb,PHI,179.6,197.2,214.8,
StevRh00,Rhamondre Stevenson,rb,NE,142.18,164.28,186.38,
HallBr01,Breece Hall,rb,NYJ,151.4,173.65,195.9,
WillJa08,Javonte Williams,rb,DAL,158.38000000000002,176.78000000000003,195.18,
IrviBu00,Bucky Irving,rb,TB,140.95000000000002,160.00000000000003,179.05,
JudkQu00,Quinshon Judkins,rb,CLE,155.22000000000003,173.37000000000003,191.52000000000004,
AchaDe00,De'Von Achane,rb,MIA,187.63000000000002,213.28000000000003,238.93,
JeanAs00,Ashton Jeanty,rb,LV,165.32,188.37,211.42,
HampOm00,Omarion Hampton,rb,LAC,169.04999999999998,191.79999999999998,214.54999999999998,
BrowCh06,Chase Brown,rb,CIN,165.45,192.89999999999998,220.35,
PricJa00,Jadarian Price,rb,SEA,136.16000000000003,145.86,155.56000000000003,
SkatCa00,Cam Skattebo,rb,NYG,132.41000000000003,145.86,159.31000000000003,
HubbCh00,Chuba Hubbard,rb,CAR,113.43,129.58,145.73000000000002,
CrosJa00,Jacory Croskey-Merritt,rb,WAS,126.60000000000001,135.45000000000002,144.3,
SwifDA00,D'Andre Swift,rb,CHI,148.85,165.9,182.95,
MasoJo00,Jordan Mason,rb,MIN,117.55,129.55,141.55,
WillKy02,Kyren Williams,rb,LAR,161.43000000000004,179.88000000000002,198.33000000000004,
LloyMa00,MarShawn Lloyd,rb,GB,117.87,130.72,143.57,
EtieTr00,Travis Etienne Jr.,rb,NO,141.81000000000003,160.21000000000004,178.61,
TuteBh00,Bhayshul Tuten,rb,JAX,129.01000000000002,143.61,158.21,
PollTo01,Tony Pollard,rb,TEN,113.77999999999999,126.02999999999999,138.27999999999997,
DobbJ.00,J.K. Dobbins,rb,DEN,114.62,124.67,134.72,
DowdDa00,Rico Dowdle,rb,PIT,132.66000000000003,150.71000000000004,168.76000000000002,
JoneAa00,Aaron Jones Sr.,rb,MIN,89.72,103.27,116.82,
WarrJa00,Jaylen Warren,rb,PIT,128.54,149.69,170.83999999999997,
MonaKy00,Kyle Monangai,rb,CHI,100.39999999999999,110.55,120.69999999999999,
HarvRj00,RJ Harvey,rb,DEN,101.16,122.36,143.56,
WhitRa00,Rachaad White,rb,WAS,84.57000000000001,100.02000000000001,115.47,
MarkWo00,Woody Marks,rb,HOU,91.63000000000002,109.03000000000003,126.43000000000002,
BlacKa00,Kaelon Black,rb,SF,80.33000000000001,87.98000000000002,95.63000000000001,
AllgTy00,Tyler Allgeier,rb,ARI,85.24,97.03999999999999,108.84,
GainKe00,Kenny Gainwell,rb,TB,84.63000000000001,100.23,115.83000000000001,
LoveJe01,Jeremiyah Love,rb,ARI,135.88,154.78,173.68,
SpeaTy00,Tyjae Spears,rb,TEN,94.46000000000001,114.91000000000001,135.36,
MillKe00,Kendre Miller,rb,NO,35.260000000000005,36.510000000000005,37.760000000000005,
HolaGe01,George Holani,rb,SEA,71.77,80.61999999999999,89.47,
BrooJo00,Jonathon Brooks,rb,CAR,87.87,102.07000000000001,116.27000000000001,
AlleBr01,Braelon Allen,rb,NYJ,68.31,76.66,85.01,
CoruBl00,Blake Corum,rb,LAR,118.33000000000001,125.83000000000001,133.33,
RobiBr01,Brian Robinson Jr,rb,ATL,81.91,90.16,98.41,
RodrCh01,Chris Rodriguez Jr.,rb,JAX,90.41000000000001,96.21000000000001,102.01,
HillJu00,Justice Hill,rb,BAL,63.42,73.92,84.42,
DillA.00,AJ Dillon,rb,CAR,12.39,14.940000000000001,17.490000000000002,
JohnEm00,Emmett Johnson,rb,KC,69.73,79.03,88.33000000000001,
MitcKe01,Keaton Mitchell,rb,LAC,75.81,88.01,100.21000000000001,
JohnKa01,Kaleb Johnson,rb,GB,22.6,25.55,28.5,
BrooCh01,Chris Brooks,rb,GB,57.94,67.78999999999999,77.64,
PeriSa00,Samaje Perine,rb,CIN,68.85,81.89999999999999,94.94999999999999,
SingDe00,Devin Singletary,rb,NYG,65.55,76.89999999999999,88.25,
WashMi00,Mike Washington Jr.,rb,LV,73.38000000000001,81.68,89.98000000000002,
DemeEm00,Emari Demercado,rb,DAL,50.56999999999999,58.21999999999999,65.86999999999999,
AlleKa01,Kaytron Allen,rb,WAS,46.68,51.63,56.58,
BigsTa00,Tank Bigsby,rb,PHI,60.910000000000004,66.96000000000001,73.01,
DaviRa02,Ray Davis,rb,BUF,55.760000000000005,62.71000000000001,69.66000000000001,
TracTy00,Tyrone Tracy Jr.,rb,NYG,25.150000000000002,27.900000000000002,30.650000000000002,
SandRa00,Raheim Sanders,rb,CLE,29.67,34.82,39.97,
WilsEm00,Emanuel Wilson,rb,SEA,12.42,12.77,13.12,
LuepHu01,Hunter Luepke,rb,DAL,21.309999999999995,26.159999999999997,31.009999999999994,
KineCo00,Corey Kiner,rb,NE,20.359999999999996,23.759999999999994,27.159999999999997,
HendTr00,TreVeyon Henderson,rb,NE,109.33,122.08,134.82999999999998,
VidaKi00,Kimani Vidal,rb,LAC,37.78,43.730000000000004,49.68,
ColeJo00,Jonah Coleman,rb,DEN,36.39,42.89,49.39,
JohnTy00,Ty Johnson,rb,BUF,30.49,36.19,41.89,
VakiSi99,Sione Vaki,rb,DET,41.669999999999995,46.769999999999996,51.86999999999999,
ShipWi00,Will Shipley,rb,PHI,33.08,37.83,42.58,
AbduAm00,Ameer Abdullah,rb,JAX,6.79,6.79,6.79,
SmitBr00,Brashard Smith,rb,KC,29.189999999999998,35.739999999999995,42.29,
WrigJa04,Jaylen Wright,rb,MIA,46.74,55.14,63.540000000000006,
AlleLe01,LeQuint Allen Jr.,rb,JAX,42.949999999999996,53.89999999999999,64.85,
LariLa00,Lan Larison,rb,NE,0.30000000000000004,0.4,0.5,
AlixRa00,Rasheen Ali,rb,BAL,9.53,9.53,9.53,
BrooTa00,Tahj Brooks,rb,CIN,23.230000000000004,24.230000000000004,25.230000000000004,
McGoSe00,Seth McGowan,rb,IND,51.47999999999999,58.97999999999999,66.47999999999999,
GordOl00,Ollie Gordon II,rb,MIA,39.230000000000004,46.78,54.330000000000005,
SaylJa00,Jacob Saylors,rb,DET,18.380000000000003,20.630000000000003,22.880000000000003,
KnigZo00,Bam Knight,rb,ARI,14.67,17.62,20.57,
DaviIs00,Isaiah Davis,rb,NYJ,26.46,31.11,35.760000000000005,
DonaCJ00,CJ Donaldson,rb,NO,0.17900000000000002,0.24400000000000002,0.30900000000000005,
KamaAl00,Alvin Kamara,rb,NO,67.46000000000001,81.56,95.66000000000001,
JordJa00,Jawhar Jordan,rb,HOU,0.134,0.169,0.20400000000000001,
